OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
39355,HOUSTON (UVALDE) TX,1137,WM Supercenter,Retail,13750 EAST FWY,HOUSTON,HARRIS,TX,77015-5929,Open,5e106a34-0d1e-45d8-bdab-fa7d47d91dcb,-10595057.8469,3473765.5659
39356,MADISON WI,1138,Wal-Mart,Retail,7202 WATTS RD,MADISON,DANE,WI,53719-2302,Open,105807c2-c2f1-4e95-abbf-55dbcfd412f4,-9964113.7786,5319888.149
39357,MOREHEAD KY,1139,WM Supercenter,Retail,200 WALMART WAY,MOREHEAD,ROWAN,KY,40351-7217,Open,efdd8a58-ebb6-4112-9eeb-420dc8c00282,-9293169.055,4607921.0341
39358,"MT.STERLING, KY",1140,WM Supercenter,Retail,499 INDIAN MOUND DR,MOUNT STERLING,MONTGOMERY,KY,40353-1096,Open,3cdfd462-a64f-4aa7-8c42-da4128bb0005,-9346154.5723,4589184.5767
39359,GREENFIELD IN,1141,WM Supercenter,Retail,1965 N STATE ST,GREENFIELD,HANCOCK,IN,46140-1089,Open,d9ac5ff6-f63e-4aa4-a9d2-2bc793577654,-9547500.3616,4838764.0308
39360,SCOTTSBERG IN,1142,WM Supercenter,Retail,1618 W MCCLAIN AVE,SCOTTSBURG,SCOTT,IN,47170-1161,Open,eb31843e-af51-4186-a822-6c8e63544c59,-9550710.5931,4677051.8935
39361,SANDERSVILLE GA,1143,WM Supercenter,Retail,1308 S HARRIS ST,SANDERSVILLE,WASHINGTON,GA,31082-6913,Open,9af39392-4c30-40ba-8529-819fd87359a8,-9218604.2544,3888921.6298
39362,YORK SC,1144,WM Supercenter,Retail,970 E LIBERTY ST,YORK,YORK,SC,29745-1662,Open,a5bbc44c-b13e-42e0-8fe1-f74712d457ae,-9040613.2942,4161638.8142
39363,MONCKS CORNER SC,1146,WM Supercenter,Retail,511 N HIGHWAY 52,MONCKS CORNER,BERKELEY,SC,29461-3132,Open,86de318d-b2b0-4092-94d6-651b11f16091,-8903949.2497,3923327.9254
39364,FLIPPIN AR,1147,WM Supercenter,Retail,168 WALMART DR,FLIPPIN,MARION,AR,72634-8660,Open,8f8a2e8b-d864-42ed-9d6a-c2272ba40d0b,-10308686.787,4338572.6528
39365,WICHITA FALLS TX,1148,WM Supercenter,Retail,3130 LAWRENCE RD,WICHITA FALLS,WICHITA,TX,76308-1607,Open,417e7c8f-6a29-4ec1-8c93-f56eaef99081,-10969678.7689,4012188.3863
39366,"SAFFORD, AZ",1149,WM Supercenter,Retail,755 S 20TH AVE,SAFFORD,GRAHAM,AZ,85546-3322,Open,aea15f5f-e58b-4d8f-ade0-89a260b181a6,-12215115.1093,3873119.61
39367,COLLEGE STATION TX,1150,WM Supercenter,Retail,1815 BROTHERS BLVD,COLLEGE STATION,BRAZOS,TX,77845-5413,Open,f730d9f1-a71f-4860-a031-5483aed6daf4,-10720073.8652,3580557.0834
39368,KANSAS CITY KS,1151,WM Supercenter,Retail,10824 PARALLEL PKWY,KANSAS CITY,WYANDOTTE,KS,66109-3649,Open,5c058739-ee7c-42a3-998b-cbd733e3cc37,-10556403.4896,4740591.6627
39369,SIOUX CENTER IA,1152,WM Supercenter,Retail,255 16TH ST SW,SIOUX CENTER,SIOUX,IA,51250-2959,Open,8500857a-7d08-4f19-bb7b-a349834d8c61,-10706805.9177,5321076.47
39370,MACON GA,1153,WM Supercenter,Retail,6020 HARRISON RD,MACON,BIBB,GA,31206-4742,Open,66ed36c4-1ca3-40f5-9b7b-5f6d091a2453,-9319414.4061,3869987.3426
39371,FREDERICKSBURG TX,1154,WM Supercenter,Retail,1435 E MAIN ST,FREDERICKSBURG,GILLESPIE,TX,78624-5273,Open,87395c20-47f2-4f5c-9691-68ebeb5b76bc,-11004211.2995,3536394.3659
39372,LUMBERTON NC,1155,WM Supercenter,Retail,5070 FAYETTEVILLE RD,LUMBERTON,ROBESON,NC,28358-2108,Open,b5f189f6-e0ae-4e24-83a8-d3a5d002d677,-8794878.5239,4118312.2347
39373,MOORESVILLE NC,1156,WM Supercenter,Retail,169 NORMAN STATION BLVD,MOORESVILLE,IREDELL,NC,28117-6396,Open,deb934d3-bbca-4ee0-b98d-a04e04dc62c2,-9000723.1792,4244271.181
39374,N VERNON IN,1157,WM Supercenter,Retail,2410 N STATE HWY 3,NORTH VERNON,JENNINGS,IN,47265-6589,Open,a2932180-e385-4e4c-a6a8-46d5b11089ff,-9533118.2174,4724564.4595
39375,"ADAMSVILLE, AL",1158,WM Supercenter,Retail,2473 HACKWORTH RD,ADAMSVILLE,JEFFERSON,AL,35214-1909,Open,00bf5ae3-2fe0-497c-83b4-6bdb649d859d,-9676361.8004,3972417.9463
39376,NEW TAZEWELL TN,1159,Wal-Mart,Retail,432 S BROAD ST,NEW TAZEWELL,CLAIBORNE,TN,37825-7239,Open,b09e6233-89b3-4c7d-bda5-0ea70706674b,-9307340.3601,4361251.5216
39377,AURORA IN,1160,WM Supercenter,Retail,100 SYCAMORE ESTATES DR,AURORA,DEARBORN,IN,47001-1488,Open,615ea476-9080-44b8-9408-a7f77737697e,-9449773.2033,4733123.7498
39378,ST CHARLES MO,1161,WM Supercenter,Retail,2897 VETERANS MEMORIAL PKWY,SAINT CHARLES,ST. CHARLES,MO,63303-3526,Open,12b1405d-a8a8-4ac0-9c1c-8bb527d28de3,-10077535.6493,4690546.2836
39379,WASHINGTON IN,1162,WM Supercenter,Retail,1801 S STATE ROAD 57,WASHINGTON,DAVIESS,IN,47501-4326,Open,05a5320e-e0f4-4e9b-9a2b-acbc13455fb2,-9705273.3646,4669083.2935
39380,GRETNA LA,1163,WM Supercenter,Retail,4001 BEHRMAN PL,NEW ORLEANS,JEFFERSON,LA,70114-0932,Open,30789d14-b188-44c0-854d-36895488d2f3,-10020931.024,3492152.0891
39381,COLUMBIA SC,1164,WM Supercenter,Retail,360 HARBISON BLVD,COLUMBIA,LEXINGTON,SC,29212-2248,Open,a57c843b-ceaf-4cd9-a283-e3056acb13f6,-9033702.6915,4038743.4235
39382,RADCLIFF KY,1165,WM Supercenter,Retail,1165 WALMART WAY,RADCLIFF,HARDIN,KY,40160-1471,Open,bc630178-6f8f-4efb-a644-04ab16194f2d,-9567120.9785,4558094.632
39383,ELIZABETHTOWN NC,1166,Wal-Mart,Retail,1347 W BROAD ST,ELIZABETHTOWN,BLADEN,NC,28337-9548,Open,9c9bab41-a7e2-471f-a6b6-a1dab7332ea2,-8751935.1379,4113813.9435
39384,KENOSHA WI,1167,WM Supercenter,Retail,3500 BRUMBACK BLVD,KENOSHA,KENOSHA,WI,53144-4816,Open,e5dd6cee-4010-4fa9-94c1-11a6502debd7,-9783211.3684,5252121.2429
39385,COLUMBIA MS,1168,WM Supercenter,Retail,1001 HIGHWAY 98 BYP,COLUMBIA,MARION,MS,39429-3741,Open,fd92b0cc-b215-4f2a-9f48-deaec7629a39,-9997984.0695,3664474.7707
39386,SPRINGHILL LA,1169,WM Supercenter,Retail,1920 S ARKANSAS ST,SPRINGHILL,WEBSTER,LA,71075-4320,Open,96793c95-ecaa-4679-a569-81e182b63b8a,-10404222.8438,3893260.4474
39387,LOUISVILLE KY,1170,WM Supercenter,Retail,10445 DIXIE HWY,LOUISVILLE,JEFFERSON,KY,40272-3953,Open,a76d2e6c-90b4-4dcc-b9e8-2d4dd92c175c,-9558581.883,4593931.4641
39388,SARASOTA FL,1171,WM Supercenter,Retail,8320 LOCKWOOD RIDGE RD,SARASOTA,MANATEE,FL,34243-2902,Open,a6f5d169-c9f6-4cba-8dc9-fd54af2e4307,-9184622.3101,3172554.8567
39389,JACKSONVILLE BEACH FL,1172,WM Supercenter,Retail,13490 BEACH BLVD,JACKSONVILLE,DUVAL,FL,32224-0290,Open,36d82700-7262-4f46-b1b6-ac5fcb7a0835,-9068380.494,3540199.1501
39390,JACKSONVILLE FL,1173,WM Supercenter,Retail,8808 BEACH BLVD,JACKSONVILLE,DUVAL,FL,32216-4621,Open,e6a857ad-4f13-40e0-ab65-b73149bcd7ed,-9079513.6676,3540050.1286
39391,THOMASVILLE AL,1174,WM Supercenter,Retail,34301 HIGHWAY 43,THOMASVILLE,CLARKE,AL,36784-3341,Open,e95c945b-50ca-4324-b652-8c3466389790,-9767116.2398,3755383.7478
39392,FLAGSTAFF AZ,1175,Wal-Mart,Retail,2750 S WOODLANDS VILLAGE BLVD,FLAGSTAFF,COCONINO,AZ,86001-7128,Open,0639b467-adb0-4f62-a621-98602f84affd,-12430449.1946,4187902.9471
39393,STOUGHTON WI,1176,WM Supercenter,Retail,2600 STATE HIGHWAY 138,STOUGHTON,DANE,WI,53589-3701,Open,b3c1a5bc-88af-4029-b8ba-d43595b8d12f,-9935571.3498,5299765.8568
39394,"MANCHESTER, MO",1177,WM Supercenter,Retail,201 HIGHLANDS BOULEVARD DR,MANCHESTER,ST. LOUIS,MO,63011-4383,Open,e0d85663-ba28-46d3-9b87-8ea14ca03d3f,-10075162.8743,4663963.4449
39395,BEDFORD TX,1178,WM Supercenter,Retail,4101 HIGHWAY 121,BEDFORD,TARRANT,TX,76021-3033,Open,87125a11-c6ad-4bc4-8f3d-dc7f13a3664a,-10809801.3823,3877305.2161
39396,"ARDEN, NC",1179,WM Supercenter,Retail,60 AIRPORT RD,ARDEN,BUNCOMBE,NC,28704-9405,Open,54cde888-a3d2-47cc-9519-77a399cd1b68,-9186468.6551,4226067.8349
39397,GREENSBURG IN,1180,WM Supercenter,Retail,790 GREENSBURG COMMONS CTR,GREENSBURG,DECATUR,IN,47240-9469,Open,20e143a6-11b9-40f6-b3ed-c6c094f43d2a,-9515034.7001,4773353.3254
39398,MARIETTA GA,1181,WM Supercenter,Retail,1785 COBB PKWY S,MARIETTA,COBB,GA,30060-9288,Open,db874786-d215-4ce3-a906-5d2a8f737127,-9405229.5996,4016718.1181
39399,PALM COAST FL,1182,WM Supercenter,Retail,174 CYPRESS POINT PKWY,PALM COAST,FLAGLER,FL,32164-7438,Open,6b387680-0721-473f-866f-2351cdf39d7d,-9041964.7128,3445809.6976
39400,"WEST COLUMBIA, SC",1183,WM Supercenter,Retail,2401 AUGUSTA RD,WEST COLUMBIA,LEXINGTON,SC,29169-4543,Open,7b8d53a7-8f6b-4afd-8c23-4610a91e77a3,-9027975.9717,4026077.6317
39401,"STONE MOUNTAIN, GA",1184,WM Supercenter,Retail,1825 ROCKBRIDGE RD,STONE MOUNTAIN,GWINNETT,GA,30087-3335,Open,bc98219c-6370-4ff5-9f48-cb8ebadee1c1,-9364851.46,4005302.6113
39402,AUSTIN (N) TX,1185,WM Supercenter,Retail,1030 NORWOOD PARK BLVD,AUSTIN,TRAVIS,TX,78753-6600,Open,94be4e3f-9454-4aca-9c56-7ba23d0ebb29,-10874788.7214,3547181.1527
39403,LIBERTY TX,1186,WM Supercenter,Retail,2121 HIGHWAY 146 BYP,LIBERTY,LIBERTY,TX,77575-6000,Open,d8feed3e-171e-40ef-97f2-18933b028014,-10550307.3003,3513313.8043
39404,IOLA KS,1187,WM Supercenter,Retail,2200 N STATE ST,IOLA,ALLEN,KS,66749-1636,Open,c270cb14-a30b-4b87-a603-594c75606887,-10621173.5108,4571357.4124
39405,"BRIDGETON, MO",1188,WM Supercenter,Retail,11900 ST CHARLES ROCK RD,BRIDGETON,ST. LOUIS,MO,63044-2612,Open,6fd68d78-04f2-467f-b3fb-a304a927b937,-10065364.4214,4685194.9966
39406,BARBOURVILLE KY,1189,Wal-Mart,Retail,301 PARKWAY PLZ,BARBOURVILLE,KNOX,KY,40906-7429,Open,8e2ed3fc-2f1d-446a-a04c-0a91024c57c1,-9336196.2646,4419376.9179
39407,"BEREA, KY",1190,WM Supercenter,Retail,120 JILL DR,BEREA,MADISON,KY,40403-1677,Open,8e905917-1074-4296-a29d-eb3f8299b083,-9385631.4693,4518205.9879
39408,HILLSBOROUGH NC,1191,WM Supercenter,Retail,501 HAMPTON POINTE B,HILLSBOROUGH,ORANGE,NC,27278-9012,Open,e9230273-89a1-4123-b595-bad857e2822c,-8803798.8887,4308353.4456
39409,MAGEE MS,1192,WM Supercenter,Retail,1625 SIMPSON HIGHWAY 49,MAGEE,SIMPSON,MS,39111-4207,Open,281c59f6-bf16-4d47-8f20-825fee099d30,-9990580.6554,3745876.0856
39410,MONROE LA,1193,WM Supercenter,Retail,2701 LOUISVILLE AVE,MONROE,OUACHITA,LA,71201-6128,Open,47626fd5-f2bc-4385-b685-e4ffce49ffc9,-10252355.4512,3832535.0886
39411,OAK RIDGE TN,1194,WM Supercenter,Retail,373 S ILLINOIS AVE,OAK RIDGE,ANDERSON,TN,37830-6741,Open,38ef9010-6c08-4a8c-b36e-64525181bbed,-9379017.6444,4301824.1868
39412,WAVELAND MS,1195,WM Supercenter,Retail,460 HIGHWAY 90,WAVELAND,HANCOCK,MS,39576-2508,Open,2c2b6c0c-b022-44d0-a101-54aaa6b36cf3,-9950298.5845,3542978.6716
39413,NEW ROADS LA,1196,WM Supercenter,Retail,460 HOSPITAL RD,NEW ROADS,POINTE COUPEE,LA,70760-2623,Open,5978eb77-22c9-4e36-a238-66461367a6fb,-10181749.5056,3592370.7695
39414,ROCKY MOUNT NC,1197,WM Supercenter,Retail,1511 BENVENUE RD,ROCKY MOUNT,NASH,NC,27804-6383,Open,4c27923f-4b57-4185-8499-be9f2ea6df2e,-8662022.4965,4297610.1724
39415,SAN ANTONIO (N) TX,1198,WM Supercenter,Retail,1515 N LOOP 1604 E,SAN ANTONIO,BEXAR,TX,78232-1431,Open,bcadeb71-f262-4f65-bdc7-76b32dd64793,-10961710.5198,3453825.5512
39416,AVON CO,1199,WM Supercenter,Retail,171 YODER AVE,AVON,EAGLE,CO,81620-0000,Open,d4e31765-d6bc-4a76-9b0a-8fdaa53d1b01,-11855554.0446,4812038.9793
39417,COLORADO SPRINGS CO,1200,WM Supercenter,Retail,3201 E PLATTE AVE,COLORADO SPRINGS,EL PASO,CO,80909-6408,Open,8df0bc58-f640-4bea-8e0b-fe1d0c39dfe2,-11662988.5801,4698423.6432
39418,GARDENDALE AL,1201,WM Supercenter,Retail,890 ODUM RD,GARDENDALE,JEFFERSON,AL,35071-4617,Open,46f87234-d2d6-494b-b7ee-3d7f30c46626,-9665065.7664,3981506.5517
39419,WISCONSIN RAPIDS WI,1202,WM Supercenter,Retail,4331 8TH ST S,WISCONSIN RAPIDS,WOOD,WI,54494-7833,Open,79cb1399-70ee-4686-a60c-bd7378fe2101,-9997968.93,5520453.0735
39420,WIMAUMA FL,1203,WM Supercenter,Retail,4928 STATE ROAD 674,WIMAUMA,HILLSBOROUGH,FL,33598-3510,Open,d98df495-1408-4634-b5ed-444db0105e1e,-9165218.2096,3213096.7661
39421,LAKE CHARLES (W) LA,1204,WM Supercenter,Retail,3451 NELSON RD,LAKE CHARLES,CALCASIEU,LA,70605-1209,Open,2c479874-1934-40a5-bb3e-7e5d99c21fb7,-10380101.1347,3528655.3088
39422,MACCLENNY FL,1205,WM Supercenter,Retail,9218 S STATE ROAD 228,MACCLENNY,BAKER,FL,32063-4738,Open,7513440d-b398-46e3-9024-ce7176afad79,-9140317.4867,3537363.9172
39423,BATON ROUGE LA,1206,WM Supercenter,Retail,3132 COLLEGE DR,BATON ROUGE,EAST BATON ROUGE,LA,70808-3180,Open,50fae57a-f651-4995-9023-ae63dd504105,-10145985.7815,3557749.7007
39424,CALLAWAY FL PANAMA CITY EAST,1207,WM Supercenter,Retail,725 N TYNDALL PKWY,CALLAWAY,BAY,FL,32404-3219,Open,ee562c2e-3a40-4fff-9905-b44a3d64c3a8,-9528197.3393,3524341.0353
39425,LINCOLNTON NC,1209,WM Supercenter,Retail,306 N GENERALS BLVD,LINCOLNTON,LINCOLN,NC,28092-3557,Open,76b8f4bb-404c-48d4-bb74-500fdca6100a,-9043675.6934,4229757.1103
39426,NICHOLASVILLE KY,1210,WM Supercenter,Retail,1024 N MAIN ST,NICHOLASVILLE,JESSAMINE,KY,40356-2311,Open,fd619bf2-739e-486d-b2e4-d05121f8c156,-9413397.8899,4565191.8324
39427,HARVARD IL,1211,WM Supercenter,Retail,21101 MCGUIRE RD,HARVARD,MCHENRY,IL,60033-8358,Open,c6204a23-b401-4270-a2ad-de55c8f45f4e,-9864149.0985,5222021.6335
39428,SARALAND AL,1212,WM Supercenter,Retail,1095 INDUSTRIAL PKWY,SARALAND,MOBILE,AL,36571-3719,Open,cb7c3534-5f8b-485e-9c22-20e97c38dd49,-9806919.1917,3606713.1916
39429,"BROOKSVILLE, FL",1213,WM Supercenter,Retail,13300 CORTEZ BLVD,BROOKSVILLE,HERNANDO,FL,34613-4887,Open,78d90bc0-cb7d-41cf-8aae-8ad8f8c566e4,-9184493.2908,3316108.8642
39430,"COLBY, KS",1214,WM Supercenter,Retail,115 W WILLOW ST,COLBY,THOMAS,KS,67701-3749,Open,28d0e348-3728-4cb4-9f5a-1444e4f02344,-11248569.159,4774411.3209
39431,CALHOUN GA,1215,WM Supercenter,Retail,450 W BELMONT DR,CALHOUN,GORDON,GA,30701-3016,Open,011804a1-8d7f-44f8-a144-c248fc141db7,-9456079.5638,4093362.3597
39432,CARROLLTON TX,1216,WM Supercenter,Retail,1213 E TRINITY MILLS RD,CARROLLTON,DALLAS,TX,75006-1446,Open,5da748aa-d774-4877-b89e-c2e19ca653c5,-10787522.2334,3893428.1942
39433,FRANKLIN NC,1217,WM Supercenter,Retail,273 COMMONS DR,FRANKLIN,MACON,NC,28734-5250,Open,38d999bf-b91f-45e3-9c09-782e5d0a3905,-9280144.118,4186519.4738
39434,CASA GRANDE AZ,1218,WM Supercenter,Retail,1741 E FLORENCE BLVD,CASA GRANDE,PINAL,AZ,85122-4763,Open,fe3897e2-3c23-4350-b168-d859f1031891,-12435743.8836,3879022.1326
39435,JACKSONVILLE FL,1219,WM Supercenter,Retail,12100 LEM TURNER RD,JACKSONVILLE,DUVAL,FL,32218-2304,Open,2bdedc6f-f2c2-4062-af47-77a718a791d5,-9095544.5649,3561571.5174
39436,ORLANDO FL,1220,WM Supercenter,Retail,2500 S KIRKMAN RD,ORLANDO,ORANGE,FL,32811-2345,Open,d6ab5c14-295c-4da5-9533-4cefd9ba9427,-9068401.0881,3314116.6698
39437,WICHITA KS,1221,WM Supercenter,Retail,6110 W KELLOGG DR,WICHITA,SEDGWICK,KS,67209-2361,Open,b8eedca7-8bf8-44f9-b609-2919bf486d45,-10844014.3146,4533664.4871
39438,PENSACOLA (N) FL,1222,WM Supercenter,Retail,8970 PENSACOLA BLVD,PENSACOLA,ESCAMBIA,FL,32534-1927,Open,9f6f4a00-1431-4b90-832c-32b3eba26ba9,-9715081.5023,3571553.5338
39439,TALLAHASSEE (NE) FL,1223,WM Supercenter,Retail,5500 THOMASVILLE RD,TALLAHASSEE,LEON,FL,32312-3814,Open,187f1691-90b5-4926-a674-ddce19016aae,-9376344.6408,3573831.9935
39440,PENSACOLA FL,1224,WM Supercenter,Retail,2650 CREIGHTON RD,PENSACOLA,ESCAMBIA,FL,32504-7382,Open,77e60770-81fd-4eac-9834-4c038d28296c,-9706249.8592,3567665.3781
39441,ORANGE PARK FL,1225,WM Supercenter,Retail,899 BLANDING BLVD,ORANGE PARK,CLAY,FL,32065-8917,Open,e19b99c5-c062-4858-95e3-bbf375efe1e8,-9102471.3089,3521264.906
39442,ASHLAND CITY TN,1226,WM Supercenter,Retail,1626 HIGHWAY 12 S,ASHLAND CITY,CHEATHAM,TN,37015-3322,Open,449a34bf-6fa6-40e5-a990-8ae2f0f3211c,-9688416.4768,4334782.2739
39443,"AUGUSTA (MARTINEZ), GA",1227,WM Supercenter,Retail,260 BOBBY JONES EXPY,AUGUSTA,RICHMOND,GA,30907-2433,Open,5faeac58-6b39-4230-9ab9-dd39f4688e83,-9137790.3116,3962514.0939
39444,ROUND LAKE BEACH IL,1228,WM Supercenter,Retail,2680 N IL ROUTE 83,ROUND LAKE BEACH,LAKE,IL,60073-4983,Open,bf20cbda-a8e8-4945-9b0f-c4de021461ff,-9803768.1822,5220682.5156
39445,HOOVER(BIRMINGHAM) AL,1229,WM Supercenter,Retail,2780 JOHN HAWKINS PKWY,HOOVER,JEFFERSON,AL,35244-4001,Open,dfa53855-c43c-435d-a7bb-32f6e66e3501,-9665276.1603,3943422.3193
39446,"SHOW LOW, AZ",1230,WM Supercenter,Retail,5401 S WHITE MOUNTAIN RD,SHOW LOW,NAVAJO,AZ,85901-7849,Open,e0e1a42b-e8ef-4583-9ecc-3c5886f1fbce,-12246888.475,4055748.2148
39447,THORNTON CO,1231,WM Supercenter,Retail,9901 GRANT ST,THORNTON,ADAMS,CO,80229-2157,Open,92fb73af-4ffd-4fec-a39c-bdfc6e1f2468,-11687004.981,4847984.9572
39448,BELTON TX,1232,WM Supercenter,Retail,2604 N MAIN ST,BELTON,BELL,TX,76513-1545,Open,6cf9a51c-17bb-41f4-bbb6-e0fe8cede6d9,-10849288.7434,3643395.9704
39449,PAINTSVILLE KY,1233,WM Supercenter,Retail,470 N. MAYO TRAIL,PAINTSVILLE,JOHNSON,KY,41240-1806,Open,b1a46339-d545-45ee-8880-8164952ff338,-9220088.3659,4554487.3903
39450,MONTICELLO KY,1234,WM Supercenter,Retail,175 WALMART PLAZA DR,MONTICELLO,WAYNE,KY,42633-7934,Open,0eb06b87-84a9-4575-96a1-e70ae0f84a9e,-9445318.086,4419313.3365
39451,SAN ANTONIO TX,1235,WM Supercenter,Retail,5025 NW LOOP 410,SAN ANTONIO,BEXAR,TX,78229-5313,Open,150857cf-3d35-4074-8cf5-a772be757c21,-10974726.2173,3438169.8088
39452,GOLDSBORO NC,1236,WM Supercenter,Retail,1002 N SPENCE AVE,GOLDSBORO,WAYNE,NC,27534-4270,Open,451be141-5c34-4eca-ab67-edafbf4b5bfd,-8676835.1132,4216536.8884
39453,DUNN NC,1237,WM Supercenter,Retail,590 E JACKSON BLVD,ERWIN,HARNETT,NC,28339-9629,Open,d8d0edcc-2a27-4264-97f9-1191d1fe0128,-8755084.3663,4207536.025
39454,FAYETTEVILLE NC,1238,WM Supercenter,Retail,1550 SKIBO RD,FAYETTEVILLE,CUMBERLAND,NC,28303-3478,Open,e3e86b34-4b8f-4ad8-a98c-3da1effb3625,-8789476.6343,4175011.2991
39455,URBANA OH,1239,WM Supercenter,Retail,1840 E US HIGHWAY 36,URBANA,CHAMPAIGN,OH,43078-9600,Open,838784e8-05d1-47c7-bc19-a803f7b56cdd,-9319223.3818,4881728.7396
39456,SIERRA VISTA AZ,1240,WM Supercenter,Retail,500 N HIGHWAY 90 BYP,SIERRA VISTA,COCHISE,AZ,85635-2204,Open,b0b2766d-c6cc-42a9-987c-abcc184940d9,-12274136.1468,3705715.7914
39457,DAVENPORT IA,1241,WM Supercenter,Retail,5811 ELMORE AVE,DAVENPORT,SCOTT,IA,52807-3513,Open,fa9e2b52-c0e8-471e-bd60-96f7dfd49bc7,-10077121.7634,5098383.4009
39458,HENDERSONVILLE NC,1242,WM Supercenter,Retail,250 HIGHLANDS SQUARE DR,HENDERSONVILLE,HENDERSON,NC,28792-5721,Open,63db14e7-cf7b-4aeb-8439-b9a5cbe86113,-9176904.4185,4211474.858
39459,MARTINSVILLE VA,1243,WM Supercenter,Retail,976 COMMONWEALTH BLVD,MARTINSVILLE,HENRY,VA,24112-1887,Open,5f978813-4aa4-421d-91f5-012b4370ccf3,-8894692.3661,4396546.8101
39460,GREENVILLE / TAYLOR SC,1244,WM Supercenter,Retail,3027 WADE HAMPTON BLVD,TAYLORS,GREENVILLE,SC,29687-2789,Open,6f38ab6e-5929-4789-83d5-0ae0b69bb3db,-9165196.0571,4151460.117
39461,LAKELAND(N) FL,1245,WM Supercenter,Retail,5800 US HIGHWAY 98 N,LAKELAND,POLK,FL,33809-3110,Open,59d5a612-6730-48f4-9219-46d786fd1c8b,-9125653.2588,3264037.5221
39462,HAZARD KY,1247,WM Supercenter,Retail,120 DANIEL BOONE PLZ,HAZARD,KNOTT,KY,41701-5335,Open,61fc657d-fa8d-4b22-8a7b-02a0aece7de0,-9263286.4509,4480867.562
39463,MEMPHIS (SE) TN,1248,WM Supercenter,Retail,7525 WINCHESTER RD,MEMPHIS,SHELBY,TN,38125-2202,Open,3d4178c7-e442-4e7f-9f90-00672e7cc905,-9997753.1929,4170366.3622
39464,"SAN ANGELO, TX",1249,WM Supercenter,Retail,610 W 29TH ST,SAN ANGELO,TOM GREEN,TX,76903-2828,Open,ab1af1df-26bc-48af-bd9c-9ad39e31bd64,-11183232.7442,3696275.1515
39465,"HIGHLANDS RANCH, CO",1252,WM Supercenter,Retail,6675 BUSINESS CENTER DR,HIGHLANDS RANCH,DOUGLAS,CO,80130-3603,Open,21dc3400-c278-4098-9652-3a34f3fb8e07,-11678610.9348,4802552.8605
39466,AUSTIN (S) TX,1253,WM Supercenter,Retail,710 E BEN WHITE BLVD,AUSTIN,TRAVIS,TX,78704-7404,Open,4cba39de-f280-443a-bc5e-0c9a0c593a47,-10881917.2654,3531993.3328
39467,BELLMEAD TX,1254,WM Supercenter,Retail,1521 INTERSTATE 35 N,BELLMEAD,MCLENNAN,TX,76705-2466,Open,f8b896a0-bd3e-473a-9c9b-f40bae73f641,-10809742.383,3710923.9328
39468,NEOSHO MO,17,WM Supercenter,Retail,3200 LUSK DR,NEOSHO,NEWTON,MO,64850-2028,Open,b19f9f15-5dcc-4f03-bddd-c37a2d8cac4c,-10508257.3645,4416711.554
39469,KENDALL FL,1680,WM Supercenter,Retail,15885 SW 88TH ST,KENDALL,MIAMI-DADE,FL,33196-1003,Open,f9cef38a-ba0d-4a13-8b46-c6267b398c3a,-8955521.566,2960158.8849
39470,NEWPORT AR,18,WM Supercenter,Retail,1211 HIGHWAY 367 N,NEWPORT,JACKSON,AR,72112-2513,Open,58c0fbea-053f-4ea4-8c22-8be04d0066aa,-10158450.3362,4248169.6595
39471,MOUNT PROSPECT IL,1681,WM Supercenter,Retail,930 MOUNT PROSPECT PLZ,MOUNT PROSPECT,COOK,IL,60056-2652,Open,d9ed5c7e-2100-4be5-80d3-7053c1966fe1,-9787586.5583,5171365.0075
39472,POPLAR BLUFF MO,19,WM Supercenter,Retail,333 S WESTWOOD BLVD,POPLAR BLUFF,BUTLER,MO,63901-5519,Open,493dfd33-aa2f-4a61-bb11-2977f8100c98,-10064596.3169,4405114.9782
39473,CHESAPEAKE VA,1682,WM Supercenter,Retail,2448 CHESAPEAKE SQUARE RING RD,CHESAPEAKE,CHESAPEAKE CITY,VA,23321-2173,Open,836aefcf-bf18-4b84-aa1f-1b21fc2a0a27,-8506822.4209,4415436.5611
39474,CLINTON MO,20,WM Supercenter,Retail,1712 E OHIO ST,CLINTON,HENRY,MO,64735-2402,Open,752eb7f8-0d03-476c-b5af-406090a38eec,-10436267.3838,4630800.8484
39475,SHENANDOAH IA,1683,WM Supercenter,Retail,705 S FREMONT ST,SHENANDOAH,PAGE,IA,51601-2101,Open,df8e2acd-223b-450c-b15e-4ef588e08431,-10617913.5195,4977289.4111
39476,ST ROBERT MO /WAYNESVILLE,21,WM Supercenter,Retail,185 SAINT ROBERT BLVD,SAINT ROBERT,PULASKI,MO,65584-3311,Open,d795164f-fe82-473a-9db6-0434c2f3f464,-10258343.2152,4554755.2969
39477,EVERETT PA,1684,Wal-Mart,Retail,72 BEDFORD SQ,EVERETT,BEDFORD,PA,15537-6934,Open,dfe6f3fa-ebe4-4fd4-8324-952108c447b0,-8732690.6696,4869321.7723
39478,PRYOR OK,22,WM Supercenter,Retail,4901 S MILL ST,PRYOR,MAYES,OK,74361-6837,Open,2445876e-6478-4f1b-9e7e-af535ca68c4c,-10612083.8291,4336808.6597
